Title,DOI,Points
Critical threshold for synchronizability of high-dimensional Kuramoto oscillators under higher-order interactions,https://doi.org/10.1063/5.0211410,0
Higher-order structures of the foot-and-mouth disease virus RNA-dependent RNA polymerase required for dynamic inter-molecular interactions involved in viral genome replication,https://doi.org/10.1101/2020.12.17.423260,0
"THOI: An efficient and accessible library for computing higher-order
  interactions enhanced by batch-processing",https://doi.org/10.48550/arxiv.2501.03381,0
Effects of higher-order interactions on the evolution of cooperative behavior in hyperbolic scale-free network,https://doi.org/10.1063/5.0248208,0
Bifurcations and collective states of Kuramoto oscillators with higher-order interactions and rotational symmetry breaking,https://doi.org/10.1063/5.0239017,0
Higher-Order Interaction Analysis via Hypergraph Models for Studying Multidimensional Neuroscience Data.,https://doi.org/10.1101/2024.11.22.624800,0
Higher-Order Interactions in Neuronal Function: From Genes to Ionic Currents in Biophysical Models,https://doi.org/10.1101/2024.12.16.628700,0
"Case-Base Neural Networks: survival analysis with time-varying, higher-order interactions",https://doi.org/10.48550/arxiv.2301.06535,0
The model-building approach in best multiple binary logit model with higher order interaction variables,,0
"Phase Oscillator Networks with Nonlocal Higher-Order Interactions: Twisted States, Stability and Bifurcations",https://doi.org/10.48550/arxiv.2206.01951,0
Network Dynamics with Higher-Order Interactions: Coupled Cell Hypernetworks for Identical Cells and Synchrony,https://doi.org/10.48550/arxiv.2201.09379,0
Higher-Order Interactions and Their Duals Reveal Synergy and Logical Dependence beyond Shannon-Information,https://doi.org/10.48550/arxiv.2205.04440,0
Faculty Opinions recommendation of The mechanistic basis for higher-order interactions and non-additivity in competitive communities.,https://doi.org/10.3410/f.734916311.793564854,0
Higher-order collinear interaction and magnetic excitation in the 5f localized system U<sub>3</sub>Pd<sub>20</sub>Si<sub>6</sub>,https://doi.org/10.1088/0953-8984/15/28/307,0
Aging in a weighted ensemble of excitable and self-oscillatory neurons: The role of pairwise and higher-order interactions,https://doi.org/10.1063/5.0247769,0
PITCH: A Pathway-induced Prioritization of Personalized Cancer Driver Genes based on Higher-order Interactions,https://doi.org/10.1109/jbhi.2025.3538536,0
"Topological Neural Networks: Mitigating the Bottlenecks of Graph Neural
  Networks via Higher-Order Interactions",https://doi.org/10.48550/arxiv.2402.06908,0
Data from: Direct and higher-order interactions in plant communities under increasing weather persistence,https://doi.org/10.5281/zenodo.10167759,0
Data from: Direct and higher-order interactions in plant communities under increasing weather persistence,https://doi.org/10.5281/zenodo.10167758,0
Collision Cross Section of the J = 2 <- 1 Rotational Transition of CF3CCH due to Higher Order Interactions,,0
An information theoretic approach to identify the role of higher-order interactions between cortical neurons in stimulus coding,https://doi.org/10.1109/acssc.2009.5469696,0
"Erratum: <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant=""normal"">Λ</mml:mi></mml:mrow><mml:mrow><mml:mi>b</mml:mi></mml:mrow></mml:msub><mml:mo stretchy=""false"">→</mml:mo><mml:mi>J</mml:mi><mml:mo stretchy=""false"">/</mml:mo><mml:mi>ψ</mml:mi><mml:mi>K</mml:mi><mml:mi mathvariant=""normal"">Ξ</mml:mi></mml:mrow></mml:math> decay and the higher order chiral terms of the meson baryon interaction [Phys. Rev. D <b>92</b> , …",https://doi.org/10.1103/physrevd.95.039905,0
Higher order interaction analysis quantifies coordination in the epigenome revealing novel biological relationships in Kabuki syndrome,https://doi.org/10.1093/bib/bbae667,0
When Do Trait‐Based Higher Order Interactions and Individual Variation Promote Robust Species Coexistence?,https://doi.org/10.1002/ece3.71336,0
Role of higher-order interactions on the modulational instability of Bose-Einstein condensate trapped in a periodic optical lattice,https://doi.org/10.48550/arxiv.2209.10701,0
"From First-order to Higher-order Interactions: Enhanced Representation
  of Homotopic Functional Connectivity through Control of Intervening Variables",https://doi.org/10.48550/arxiv.2406.05859,0
Analysis of higher order interactions quantifies co-ordination in the epigenome and reveals novel biological relationships in Kabuki syndrome,https://doi.org/10.1101/2024.03.11.584387,0
"A Hodge-FAST Framework for High-Resolution Dynamic Functional
  Connectivity Analysis of Higher Order Interactions in EEG Signals",https://doi.org/10.48550/arxiv.2502.00249,0
From Dyadic to Higher-Order Interactions: Enhanced Representation of Homotopic Functional Connectivity Through Control of Intervening Variables,https://doi.org/10.1089/brain.2024.0056,0
Prolate-oblate asymmetric shape phase transition in the interacting boson model with SU (3) higher-order interactions,https://doi.org/10.48550/arxiv.2303.04530,0
Effect of hidden geometry and higher-order interactions on the synchronization and hysteresis behaviour of phase oscillators on 5-cliques simplicial assemblies,https://doi.org/10.48550/arxiv.2305.14894,0
"Large-<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:msub><mml:mrow><mml:mi>N</mml:mi></mml:mrow><mml:mrow><mml:mi>c</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:math>higher-order chiral Lagrangian for nonleptonic weak interactions",https://doi.org/10.1103/physrevd.42.3850,0
Person-centred study on higher-order interactions between students' motivational beliefs and metacognitive self-regulation: Links with school language achievement,https://doi.org/10.5281/zenodo.7833190,0
Person-centred study on higher-order interactions between students' motivational beliefs and metacognitive self-regulation: Links with school language achievement,https://doi.org/10.5281/zenodo.7833189,0
"Theory of Higher-Order Weak Interactions and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>CP</mml:mi></mml:math>-Invariance Violation. II. The Neutral<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>K</mml:mi></mml:math>System",https://doi.org/10.1103/physrevd.6.596,0
"Erratum: Higher-order interaction-induced effects on the allowed Raman spectra of liquid CS2 [J. Chem. Phys. <b>8</b> <b>9</b>, 6588 (1988)]",https://doi.org/10.1063/1.457667,0
Mining higher-order triadic interactions,https://doi.org/10.48550/arxiv.2404.14997,0
Toward higher order tests of the gravitational interaction,,0
Higher Order Effects in SRS Pilot-Tones Interaction,https://doi.org/10.1364/oaa.2001.otue17,0
Higher Order Genetic Interactions and Complex Trait Variation,https://doi.org/10.1002/9780470015902.a0026374,0
Higher order dispersions effect on high-order soliton interactions,https://doi.org/10.15587/2706-5448.2023.277346,0
Thalamocortical interactions in first- and higher order thalamic nuclei,https://doi.org/10.3389/conf.fnins.2010.10.00062,0
Higher order spin interactions mediated by the substrate,https://doi.org/10.48550/arxiv.2404.07628,0
Field Interactions and Strings in Higher Order Anisotropic Spaces,https://doi.org/10.48550/arxiv.hep-th/9611091,0
Field Interactions and Strings in Higher Order Anisotropic Spaces,,0
Nonlinear couplings between higher order modes in 2nd order nonlinear interactions,https://doi.org/10.1364/nlo.2007.we33,0
The Control of the Higher-Order Structures Using the Saccharides as an Interaction Point,https://doi.org/10.5650/oleoscience.1.635,0
Semantics of Higher-Order Quantum Computation via Geometry of Interaction,https://doi.org/10.48550/arxiv.1605.05079,0
Higher order vs. structured interactions in competitive ecosystems,,0
Higher order terms in the magnetic interaction of an ion in a solid,,0
Nonlinear interactions among higher order modes in microstructured fibers,https://doi.org/10.1364/laop.2014.ltu2d.4,0
Beyond Pairwise Interactions: Higher-Order Dynamics in Protein Interaction Networks,https://doi.org/10.1101/2022.05.03.490479,0
Higher-order co-mutation interactions in mitochondrial genomes,https://doi.org/10.1088/1367-2630/acf51a,0
RKKY interaction in helical higher-order topological insulators,https://doi.org/10.1088/1674-1056/ad3ef9,0
RKKY interaction in helical higher-order topological insulators,https://doi.org/10.48550/arxiv.2406.10243,0
Higher-order co-mutation interactions in mitochondrial genomes,https://doi.org/10.1101/2023.02.13.528359,0
Higher-order contribution in the resonance recombination of electron-ion interaction,https://doi.org/10.1088/1742-6596/875/6/052049,0
Brownian Motion of a Domain Wall with Higher Order Phonon Interactions,https://doi.org/10.1143/ptp.69.242,0
Higher-order explicit numerical methods for laser plasma interactions,https://doi.org/10.1109/plasma.2013.6634928,0
Higher-order Effects on Self-Similar Parabolic Pulses Interaction,,0
Observation of higher-order Floquet modes in magneto-acoustic interactions,https://doi.org/10.1109/20.179788,0
Nonlinear multimode interaction in a higher-order-mode cyclotron autoresonance maser,https://doi.org/10.1109/irmmw-thz.2011.6104953,0
Interaction Module Development Based on Higher Order Thinking Skills,https://doi.org/10.6007/ijarped/v10-i2/9727,0
"Higher-order Laplacian dynamics on hypergraphs with cooperative and
  antagonistic interactions",https://doi.org/10.48550/arxiv.2502.08276,0
N-Body Oscillator Interactions of Higher-Order Coupling Functions,https://doi.org/10.48550/arxiv.2308.07425,0
TRIPLE INTERACTIONS OF CONORMAL WAVES FOR HIGHER ORDER SEMILINEAR HYPERBOLIC EQUMIONS,,0
Constraints and Interactions in Quantization of Yukawa Model with Higher Order Derivatives,https://doi.org/10.48550/arxiv.2207.13786,0
Fate of higher-order topological insulator under Coulomb interaction,https://doi.org/10.48550/arxiv.2202.03417,0
Techniques for investigating higher-order mode interaction inside microstrip circuits,https://doi.org/10.1109/comsig.1998.737002,0
Higher Order Resonant Interaction of Surface Waves by Undulatory Bottom Topography,https://doi.org/10.1115/omae2009-80069,0
Higher-order time-stepping schemes for fluid-structure interaction problems,https://doi.org/10.48550/arxiv.1907.00406,0
Poster: HORIBALFRE: Higher Order Residue Interactions Based ALgorithm for Fold REcognition,https://doi.org/10.1109/iccabs.2011.5729916,0
HORIBALFRE program: Higher Order Residue Interactions Based ALgorithm for Fold REcognition,https://doi.org/10.6026/97320630007352,0
Higher order terms in the magnetic interaction of an ion in a solid. Technical report,,0
Study of Soliton Interaction in Optical Fibers with Third Order Dispersion and Higher Order Nonlinear Effects,https://doi.org/10.32792/utq/utjsci/v10i2.1114,0
Higher-Order Corrections to Algebraic Derivation of Electric Dipole-Dipole Interaction,https://doi.org/10.4236/ajcm.2021.114017,0
"Scattering of kinks in scalar-field models with higher-order
  self-interactions",https://doi.org/10.1016/j.aop.2024.169777,0
"Exploring higher-order neural network node interactions with total
  correlation",https://doi.org/10.48550/arxiv.2402.04440,0
"Fundamental interactions in self-organized critical dynamics on
  higher-order networks",https://doi.org/10.48550/arxiv.2404.06175,0
Identifying urban land use through higher-order spatial interactions,https://doi.org/10.1080/17538947.2024.2413890,0
"Effects of higher-order Casimir-Polder interactions on Rydberg atom
  spectroscopy",https://doi.org/10.48550/arxiv.2404.13354,0
"Phase space analysis of higher-order dispersive equations with point
  interactions",https://doi.org/10.48550/arxiv.2407.15521,0
"Higher-order integrable models for oceanic internal wave-current
  interactions",https://doi.org/10.48550/arxiv.2410.17454,0
Fragmentation from group interactions: A higher-order adaptive voter model,https://doi.org/10.48550/arxiv.2303.10466,0
Identification of the Wave-Particles Interaction in Space Plasma Using Higher-Order Statistics,,0
Learning Higher-order Object Interactions for Keypoint-based Video Understanding,https://doi.org/10.48550/arxiv.2305.09539,0
Sheet-Beam Higher Order Mode Extended Interaction Oscillator at 0.34THz,https://doi.org/10.1109/ucmmt58116.2023.10310329,0
Fragmentation from group interactions: A higher-order adaptive voter model,https://doi.org/10.1016/j.physa.2023.129257,0
Fragmentation from Group Interactions: A Higher-Order Adaptive Voter Model,https://doi.org/10.2139/ssrn.4403274,0
The effect of higher-order mesonic interactions on the chiral phase transition and the critical temperature,https://doi.org/10.48550/arxiv.1311.1772,0
Higher order effective interactions and effective bosonized model for 2-N particle states,https://doi.org/10.1051/epjconf/201611305018,0
A 3D Higher Order Time Domain Rankine Panel Method for Wave-Current Interaction,https://doi.org/10.1115/omae2016-54994,0
Higher-order Corrections of Electronic Energy Loss in Interaction of Incident Particle with Targets,,0
Influence of dipole-dipole interaction between atoms on the atomic dipole higher-order squeezing,,0
"A Higher Order, Stable Partitioned Scheme for Fluid-Structure Interaction Problems",https://doi.org/10.2172/1879331,0
Higher-order Long-wave Short-wave Interaction Equations in a Generalized Elastic Solid,https://doi.org/10.1063/1.3636941,0
HOM (higher order mode) losses at the IR (interaction region) of the B-factory,https://doi.org/10.2172/6379126,0
Effective Cancer Detection Using Higher-Order Genome Architecture and Chromatin Interactions,https://doi.org/10.31979/etd.aewf-46m6,0
Internal State of Vesicles Affects Higher Order State of Vesicle Assembly and Interaction,https://doi.org/10.1021/acsomega.4c06037,0
53 2D to 3D: interaction frequency maps to chromatin higher-order folded conformations,https://doi.org/10.1080/07391102.2013.786487,0
"Decoding how higher-order network interactions shape complex contagion
  dynamics",https://doi.org/10.48550/arxiv.2410.15330,0
Higher-order topological superconductivity in monolayer WTe$_2$ from repulsive interactions,https://doi.org/10.48550/arxiv.2303.11345,0
Automatic Skin Lesion Segmentation Based on Higher-Order Spatial Interaction Model,https://doi.org/10.1109/medai59581.2023.00066,0
Nonlocal Symmetries and Interaction Solutions of the (2+1)-dimensional Higher Order Broer-Kaup System,https://doi.org/10.48550/arxiv.1603.05441,0
Spin-orbit interaction of light in inhomogeneous-anisotropic medium: higher-order effects,https://doi.org/10.1117/12.2608247,0
Influence of higher-order dispersive and nonlinear effects on the interaction of femtosecond solitons in fiber waveguides,https://doi.org/10.1070/qe1989v019n07abeh008578,0
Higher-order corrections to the spin-orbit and spin-spin tensor interactions in HD$^+$,https://doi.org/10.48550/arxiv.2209.02382,0
Benefits of higher-order particles in simulating microwave plasma interactions using a Particle-in-Cell code,https://doi.org/10.1109/plasma.2010.5533982,0
Dynamical structures of interaction wave solutions for the two extended higher-order KdV equations,https://doi.org/10.22541/au.159324667.72899895,0
Higher-Order Terms in the V - - A Theory of the Weak Interactions and Leptonie Scattering Processes at High Energies,,0
Prospects for the Detection of Higher Order Weak Processes and the Study of Weak Interactions at High Energy,https://doi.org/10.5281/zenodo.5110406,0
Nonlinear localized modes in a higher-order anisotropic ferromagnetic nanowire with octupole–dipole interaction,https://doi.org/10.1142/s0217979225400107,0
Interactions within higher-order antibiotic combinations do not influence the rate of adaptation in bacteria,https://doi.org/10.1093/evolut/qpaf023,0
Multilevel irreversibility reveals higher-order organization of nonequilibrium interactions in human brain dynamics,https://doi.org/10.1073/pnas.2408791122,0
MyD88 TIR domain higher-order assembly interactions revealed by serial femtosecond crystallography,https://doi.org/10.1107/s0108767321088498,0
Solitary Vortex Dynamics of 2D Bose-Einstein Condensates with Higher-Order Nonlinear Interactions,https://doi.org/10.56557/japsi/2023/v15i28412,0
Generation and interaction of dispersion- managed dissipative soliton in optical fiber with multiphoton absorption and higher order nonlinearity,https://doi.org/10.1364/photonics.2016.tu4a.66,0
Higher-order electron-phonon interactions and their effect on the thermal properties of 2D Dirac crystals,https://doi.org/10.48550/arxiv.2305.18369,0
Chiral phase transition and color superconductivity in an extended NJL model with higher-order multi-quark interactions,https://doi.org/10.48550/arxiv.nucl-th/0612038,0
Analysis of stability and higher-order mode interaction for a sheet-beam coupled-cavity slow-wave structure,https://doi.org/10.1109/plasma.2010.5534280,0
Interaction Of Higher Order Dromion in (2+1) Dimensional Long Dispersive Wave Equation Using PTA,,0
Higher-Order Simulations of Interactional Aerodynamics on Full Helicopter Configurations Using a Hamiltonian Strand Approach,,0
"Extended Skyrme effective interactions with higher-order
  momentum-dependence for transport models and neutron stars",https://doi.org/10.48550/arxiv.2412.09393,0
"Beyond Pairwise: Higher-order physical interactions affect phase
  separation in multi-component liquids",https://doi.org/10.48550/arxiv.2403.06666,0
Electrostatic interactions in nucleosome and higher-order structures are regulated by protonation state of histone ionizable residue,https://doi.org/10.1101/2024.06.07.597724,0
From basic to higher-order relational processes: Concepts of human-environment interactions among the Shuar,https://doi.org/10.31237/osf.io/g28hp_v1,0
Electrostatic interactions in nucleosome and higher-order structures are regulated by protonation state of histone ionizable residue,https://doi.org/10.1063/5.0252788,0
Higher-order disease interactions in multimorbidity measurement: marginal benefit over additive disease summation,https://doi.org/10.1093/gerona/glae282,0
Electrostatic interactions in nucleosome and higher-order structures are regulated by protonation state of histone ionizable residue,https://doi.org/10.7554/elife.100738.1,0
Electrostatic interactions in nucleosome and higher-order structures are regulated by protonation state of histone ionizable residue,https://doi.org/10.7554/elife.100738,0
The Non-Histone Protein HMGN1 Alters Core Histone Tailand H1 Interactions to Modify Higher-Order ChromatinStructure,,0
"Higher-order effects, continuous species interactions, and trait evolution shape microbial spatial dynamics",https://doi.org/10.1101/2021.02.02.429382,0
Towards Accurate Prediction of Blade-Vortex-Interactions on Helicopter Rotors with Higher-Order Accurate Spatial Discretization Methods,,0
Sonic horizon formation for two-dimensional Bose–Einstein condensates with higher-order nonlinear interaction,https://doi.org/10.1142/s0217984923502147,0
Kink Soliton Dynamics in One-Dimensional Bose-Einstein Condensate with Higher-Order Nonlinear Interactions,https://doi.org/10.2139/ssrn.4053361,0
Interaction phenomena and effect of higher order dispersion on electron acoustic solitary waves in weakly relativistic regimes,https://doi.org/10.1002/ctpp.201900056,0
ANALYSIS OF NOVEL FEATURE SELECTION CRITERION BASED ON INTERACTIONS OF HIGHER ORDER IN CASE OF PRODUCTION PLANT DATA,https://doi.org/10.22630/mibe.2019.20.3.20,0
Higher-Order Sub-Poissonian statistics in interaction of two two-level atoms with a single mode coherent radiation,,0
Higher Order Acousto-Optic Interaction in Two Mode Fiber in case of Intramodal and Intermodal Brillouin Scattering,https://doi.org/10.1364/psc.2020.jtu3f.14,0
Higher Order AMMI (HO-AMMI) analysis: A novel stability model to study genotype-location interactions,https://doi.org/10.1101/2020.10.05.326538,0
"Higher Order Fluid Moments, And Their Ability To Capture Beam-Wave Interaction In High-Power Microwave Sources",https://doi.org/10.1109/icops35962.2018.9575772,0
A Higher-Order Space-Time Finite-Element Method for Moving-Body and Fluid-Structure Interaction Problems,,0
Investigating the four-level inquiry continuum on college students' higher order thinking and peer interaction tendencies,https://doi.org/10.1504/ijil.2021.10041576,0
"The role of water in mediating DNA structures with epigenetic modifications, higher-order conformations and drug-DNA interactions",https://doi.org/10.1039/d4cb00308j,0
Influences of individual interaction validity on coupling propagation of information and disease in a two-layer higher-order network,https://doi.org/10.1063/5.0253301,0
Dynamic Behaviors of the Dark Higher Order Rogue Waves and Interaction Inductions of a (3 + 1)‐Dimensional Model,https://doi.org/10.1002/mma.10836,0
Evaluation of the contribution of higher-order electron-nuclear interactions to the NQR frequencies using 115In spectra in InSe,https://doi.org/10.1117/12.2615420,0
"A High-Order, Linear Time-Invariant Model for Application to Higher Harmonic Control and Flight Control System Interaction",,0
Microwave-mediated magnon–atom interactions: Two-mode higher-order squeezing of two YIG spheres,https://doi.org/10.1016/j.rinp.2023.106818,0
Microwave-Mediated Magnon-Atom Interactions: Two-Mode Higher-Order Squeezing of Two Yig Spheres,https://doi.org/10.2139/ssrn.4468173,0
Combining associative classification with multifactor dimensionality reduction for predicting higher-order SNP interactions in case-control studies,https://doi.org/10.1504/ijcibsb.2020.106861,0
HIGHER-ORDER SUB-POISSONIAN STATISTICS IN INTERACTION OF LIGHT WITH NON-ABSORBING NON-LINEAR KERR MEDIUM,https://doi.org/10.32606/ijsr.v12.i2.00002,0
Instability analysis and geometric perturbation theory to a mutual beneficial interaction between species with a higher order operator,https://doi.org/10.3934/math.2022947,0
Market entry barriers and firm performance: higher-order quadratic interaction effects of capital requirements and firm competence,https://doi.org/10.1504/ijmabs.2018.10011642,0
Discontinuous classical ground state magnetic response as an even-odd effect in higher order rotationally invariant exchange interactions,https://doi.org/10.48550/arxiv.1704.08210,0
Role of higher-order spin interactions in the emergence of chiral magnetic configurations in lithium-decorated monolayer CrTe$_{2}$,https://doi.org/10.48550/arxiv.2308.06030,0
A study of nonlinear interactions in all-optical phase-shift switch using higher-order soliton pulse with femtosecond width,https://doi.org/10.3807/kjop.2002.13.3.245,0
Pairwise and Higher-Order Epistatic Interactions Have a Significant Impact on Bronchodilator Drug Response in African American Youth with Asthma,https://doi.org/10.1101/2020.03.04.977066,0
Correction to: Thermo-magnetic interaction in a viscoelastic micropolar medium by considering a higher-order two phase-delay thermoelastic model,https://doi.org/10.1007/s00707-024-03934-x,0
Measurements of higher-order cumulants of multiplicity and net-electric charge distributions in inelastic proton–proton interactions by NA61/SHINE,https://doi.org/10.1140/epjc/s10052-024-13076-y,0
Nonlinearities detection in river-tide interaction in Río Negro hydrographic lower basin (Argentina) using higher-order spectra,https://doi.org/10.1007/s44218-024-00046-w,0
Influence of higher-order electron-phonon interaction on the electron-related lattice thermal properties of two-dimensional Dirac crystals,https://doi.org/10.1103/physrevb.109.205422,0
Design and simulation of Higher-Order Mode Coaxial Type Extended Interaction Cavities for a Ka-Band Multiple Beam Klystron,https://doi.org/10.1109/ivec51707.2021.9722377,0
Orbital antiferroelectricity and higher dimensional magnetoelectric order in the spin-$1/2$ XX chain extended with three-spin interactions,https://doi.org/10.48550/arxiv.2301.10138,0
Measurements of higher-order cumulants of multiplicity and net-electric charge distributions in inelastic proton-proton interactions by NA61/SHINE,https://doi.org/10.48550/arxiv.2312.13706,0
A Higher-Order Adaptive Network Model on the Interplay of Synchrony and Adaptation for Reliving Memory and Religious Experience Through Multimodal Interaction,https://doi.org/10.2139/ssrn.4590994,0
General higher-order breathers and rogue waves in the two-component long-wave--short-wave resonance-interaction model,https://doi.org/10.48550/arxiv.2207.07356,0
Task-order control in dual-tasks: Only marginal interactions between conflict at lower levels and higher processes of task organization,https://doi.org/10.3758/s13414-024-02876-9,0
"Editorial: Intermolecular interaction studies in binary and higher order liquid mixtures, ionic liquids and deep eutectic solvents based systems",https://doi.org/10.3389/fchem.2025.1577620,0
Higher order organizational features can distinguish protein interaction networks of disease classes: a case study of neoplasms and neurological diseases,https://doi.org/10.48550/arxiv.2212.13171,0
An experimental observation of higher order radiative processes in π<sup>0</sup> decays and π<sup>−</sup>p interactions at rest,https://doi.org/10.1139/p92-113,0
Pseudopotential Theory for Interionic Interaction Potentials in Metals at Non-Zero Temperature. II. Temperature Dependence of Higher Order Terms in Asymptotic Expressions,https://doi.org/10.1143/jpsj.63.2235,0
"Emergent topological phases in an extended Su-Schrieffer-Heeger model
  with Rashba spin-orbit interaction, higher order hopping and domain wall",https://doi.org/10.48550/arxiv.2410.10477,0
Deciphering Higher Order Non-Allelic Interactions For Quantitative Characters Through Twelve Generation Mean Analysis In Castor (Ricinus Communis L.),https://doi.org/10.21203/rs.3.rs-892916/v1,0
Faculty Opinions recommendation of Characterization of genome-wide enhancer-promoter interactions reveals co-expression of interacting genes and modes of higher order chromatin organization.,https://doi.org/10.3410/f.13923987.15380101,0
Data from: Higher-order species interactions cause time-dependent niche and fitness differences: experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.7885854,0
Data from: Time dependent niche and fitness differences explain higher order species interactions – experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.8043261,0
Data from: Time dependent niche and fitness differences explain higher order species interactions – experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.8043419,0
Data from: Higher-order species interactions cause time-dependent niche and fitness differences: experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.10210538,0
Data from: Time dependent niche and fitness differences explain higher order species interactions – experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.8039249,0
Data from: Time dependent niche and fitness differences explain higher order species interactions – experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.8047537,0
Data from: Time dependent niche and fitness differences explain higher order species interactions – experimental evidence in plant-feeding arthropods,https://doi.org/10.5281/zenodo.7885855,0
"A rectangular loop interferometer for scalar optical computations and
  controlled generation of higher-order vector vortex modes using spin-orbit
  interaction of light",https://doi.org/10.48550/arxiv.2407.16501,0
Interactions and asymptotic analysis of <i>N</i>-soliton solutions for the <i>n</i>-component generalized higher-order Sasa–Satsuma equations,https://doi.org/10.1063/5.0237425,0
Impact of Upstream and Downstream Excitation and Multi-Row Interaction on the Mistuned Forced Response Behavior of an Embedded Compressor Rotor: Higher-Order Mode Aeromechanics,https://doi.org/10.1115/gt2022-78033,0
"Higher-Order DNA Secondary Structures and Their Transformations: The Hidden Complexities of Tetrad and Quadruplex DNA Structures, Complexes, and Modulatory Interactions Induced by Strand Invasion Events",https://doi.org/10.3390/biom14121532,0
"Electron-Phonon Interactions and Charge Transport from First-Principles Calculations: Complex Crystals, Higher Order Coupling, and Steps Toward the Small Polaron Regime",https://doi.org/10.7907/b040-2y98.,0
"Long G4‐rich Regions in the Human Genome Primarily Function as Enhancers and Form Higher Order, Composite G4 Structures via a Novel Loop:Loop Kissing Interaction",https://doi.org/10.1096/fasebj.2020.34.s1.04316,0
Few ultracold spinor fermionic atoms with contact interaction in rotating traps: Probing spinfull fractional quantum-Hall-effect physics in the lowest Landau level with higher-order momentum correlations,,0
"2P125 Action of tetrazolato-bridged dinuclear platinum(II) complexes with ester moiety on the higher order structure of DNA(05B. Nucleic acid: Interaction &amp; Complex formation,Poster,The 52nd Annual Meeting of the Biophysical Society of Japan(BSJ2014))",https://doi.org/10.2142/biophys.54.s215_5,0
[ Understanding + Investigation ] of ZF Theory Using Higher Order Logic(hol) Theorem Prover in Scala & Moving Forward with ‘Formalization’ of Ruby Language Based Interaction of ZF Theory in the Context of Interfacing [ Bosch-XDK Iot Device/qrng],,0
"Higher Order Calcium-Dependent Protein Kinases (CPKs) Mutant Lines Elucidate Roles of CPKs within Abscisic Acid Signal Transduction in Arabidopsis and In Vivo Interactions of Calcium-Dependent Protein Kinases, CPK6 and CPK23, with PP2C Protein Phosphatases within Abscisic Acid Signaling",,0
