Title,Abstract,DOI,Score
Refining the complex rheumatoid arthritis phenotype based on specificity of the HLA–DRB1 shared epitope for antibodies to citrullinated proteins,"Abstract Objective The main genetic risk factor for rheumatoid arthritis (RA), the HLA region, has been known for 25 years. Previous research has demonstrated, within the RA population, an association between HLA–DRB1 alleles carrying the shared epitope (SE) and antibodies directed against cyclic citrullinated peptides (anti‐CCP antibodies). We undertook this study to make the first comparison of SE allele frequencies in the healthy population with those in RA patients who do or do not harbor anti‐CCP antibodies. Methods HLA–DRB1 typing was performed in 408 RA patients from the Leiden Early Arthritis Clinic (the Leiden EAC; a Dutch population‐based inception cohort in which disease course was followed up over time), in 423 healthy Dutch controls, and in 720 affected members of 341 US multiplex (sibpair) families of Caucasian origin from the North American RA Consortium (NARAC) with well‐established disease and fulfilling the American College of Rheumatology classification criteria for RA. The presence of anti‐CCP antibodies was determined by enzyme‐linked immunosorbent assay. Results For the Leiden EAC, the odds ratio (OR) describing the association of 2 copies of the SE allele with anti‐CCP positivity (using no copies of the SE allele in the healthy control group as the referent) was 11.79 ( P &lt; 0.0001), while the OR for 1 SE allele was 4.37 ( P &lt; 0.0001). No association with the SE was observed in the Dutch anti‐CCP–negative RA patients. For the NARAC families, linkage and association analysis revealed the SE to be associated only with anti‐CCP–positive disease and not with anti‐CCP–negative disease. Stratified analyses indicated that anti‐CCP antibodies primarily mediated association of the SE with joint damage or disease persistence. Conclusion HLA–DRB1 alleles encoding the SE are specific for disease characterized by antibodies to citrullinated peptides, indicating that these alleles do not associate with RA as such, but rather with a particular phenotype.",https://doi.org/10.1002/art.21385,0
Spiderwebs and silk : tracing evolution from molecules to genes to phenotypes,"Preface 1 Breaking down silk proteins and their evolutionary pathways 2 The comparative architecture of silks, fibrous proteins and their encoding genes in insects and spiders 3. The mechanical functions of silk and their correlated structural properties 4. Insect spatial vision is potential selective factor on the evolution of silk achromatic properties and web architecture 5. Insect color vision is a potential selective factor on the evolution of silk chromatic properties and web design 6. Insect learning capacity is a potential selective factor in the evolution of silk color and the decorative silk patterns spun by spiders 7. Inter-gland competition for amino acids and the ATP costs of silk synthesis 8. One-dimensional developmental system and life-long silk synthesis may preclude the evolution of high eusociality in spiders 9. Conclusions and looking forward Bibliography Index",,0
Tissue tolerance: an essential but elusive trait for salt-tolerant crops,"For a plant to persist in saline soil, osmotic adjustment of all plant cells is essential. The more salt-tolerant species accumulate Na+ and Cl- to concentrations in leaves and roots that are similar to the external solution, thus allowing energy-efficient osmotic adjustment. Adverse effects of Na+ and Cl- on metabolism must be avoided, resulting in a situation known as 'tissue tolerance'. The strategy of sequestering Na+ and Cl- in vacuoles and keeping concentrations low in the cytoplasm is an important contributor to tissue tolerance. Although there are clear differences between species in the ability to accommodate these ions in their leaves, it remains unknown whether there is genetic variation in this ability within a species. This viewpoint considers the concept of tissue tolerance, and how to measure it. Four conclusions are drawn: (1) osmotic adjustment is inseparable from the trait of tissue tolerance; (2) energy-efficient osmotic adjustment should involve ions and only minimal organic solutes; (3) screening methods should focus on measuring tolerance, not injury; and (4) high-throughput protocols that avoid the need for control plants and multiple Na+ or Cl- measurements should be developed. We present guidelines to identify useful genetic variation in tissue tolerance that can be harnessed for plant breeding of salt tolerance.",https://doi.org/10.1071/fp16187,0
14q32-encoded microRNAs mediate an oligometastatic phenotype,"// Abhineet Uppal 1, Sean C. Wightman 1, Stephen Mallon 2, 3, Go Oshima 1, Sean P. Pitroda 2, 3, Qingbei Zhang 4, Xiaona Huang 2, 3, Thomas E. Darga 2, 3, Lei Huang 5, Jorge Andrade 5, Huiping Liu 6, Mark K. Ferguson 1, 3, Geoffrey L. Greene 3, 7, Mitchell C. Posner 1, 3, Samuel Hellman 2, 3, Nikolai N. Khodarev 2, 3, *, Ralph R. Weichselbaum 2, 3, * 1 Department of Surgery, The University of Chicago, Chicago, IL 60637, USA 2 Department of Radiation and Cellular Oncology, The University of Chicago, Chicago, IL 60637, USA 3 Ludwig Center for Metastasis Research, The University of Chicago, Chicago, IL 60637, USA 4 Department of Pathology, Committee on Cancer Biology, The University of Chicago, Chicago, IL 60637, USA 5 Center for Research Informatics, The University of Chicago, Chicago, IL 60637, USA 6 Department of Pathology, Case Comprehensive Cancer Center, Case Western Reserve University, Cleveland, OH 44106, USA 7 The Ben May Department for Cancer Research, The University of Chicago, Chicago, IL 60637, USA * These authors have contributed equally to this work Correspondence to: Ralph R. Weichselbaum, e-mail: rrw@radonc.uchicago.edu Keywords: metastasis, oligometastasis, microRNA, gene expression, gene regulation Received: November 17, 2014&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Accepted: December 11, 2014&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Published: February 18, 2015 ABSTRACT Oligometastasis is a clinically distinct subset of metastasis characterized by a limited number of metastases potentially curable with localized therapies. We analyzed pathways targeted by microRNAs over-expressed in clinical oligometastasis samples and identified suppression of cellular adhesion, invasion, and motility pathways in association with the oligometastatic phenotype. We identified miR-127-5p, miR-544a, and miR-655-3p encoded in the 14q32 microRNA cluster as co-regulators of multiple metastatic pathways through repression of shared target genes. These microRNAs suppressed cellular adhesion and invasion and inhibited metastasis development in an animal model of breast cancer lung colonization. Target genes, including TGFBR2 and ROCK2, were key mediators of these effects. Understanding the role of microRNAs expressed in oligometastases may lead to improved identification of and interventions for patients with curable metastatic disease, as well as an improved understanding of the molecular basis of this unique clinical entity.",https://doi.org/10.18632/oncotarget.2920,0
The use of electronic health records for psychiatric phenotyping and genomics,"The widespread adoption of electronic health record (EHRs) in healthcare systems has created a vast and continuously growing resource of clinical data and provides new opportunities for population-based research. In particular, the linking of EHRs to biospecimens and genomic data in biobanks may help address what has become a rate-limiting study for genetic research: the need for large sample sizes. The principal roadblock to capitalizing on these resources is the need to establish the validity of phenotypes extracted from the EHR. For psychiatric genetic research, this represents a particular challenge given that diagnosis is based on patient reports and clinician observations that may not be well-captured in billing codes or narrative records. This review addresses the opportunities and pitfalls in EHR-based phenotyping with a focus on their application to psychiatric genetic research. A growing number of studies have demonstrated that diagnostic algorithms with high positive predictive value can be derived from EHRs, especially when structured data are supplemented by text mining approaches. Such algorithms enable semi-automated phenotyping for large-scale case-control studies. In addition, the scale and scope of EHR databases have been used successfully to identify phenotypic subgroups and derive algorithms for longitudinal risk prediction. EHR-based genomics are particularly well-suited to rapid look-up replication of putative risk genes, studies of pleiotropy (phenomewide association studies or PheWAS), investigations of genetic networks and overlap across the phenome, and pharmacogenomic research. EHR phenotyping has been relatively under-utilized in psychiatric genomic research but may become a key component of efforts to advance precision psychiatry.",https://doi.org/10.1002/ajmg.b.32548,0
"Phenotypes in phylogeography: Species’ traits, environmental variation, and vertebrate diversification","Almost 30 y ago, the field of intraspecific phylogeography laid the foundation for spatially explicit and genealogically informed studies of population divergence. With new methods and markers, the focus in phylogeography shifted to previously unrecognized geographic genetic variation, thus reducing the attention paid to phenotypic variation in those same diverging lineages. Although phenotypic differences among lineages once provided the main data for studies of evolutionary change, the mechanisms shaping phenotypic differentiation and their integration with intraspecific genetic structure have been underexplored in phylogeographic studies. However, phenotypes are targets of selection and play important roles in species performance, recognition, and diversification. Here, we focus on three questions. First, how can phenotypes elucidate mechanisms underlying concordant or idiosyncratic responses of vertebrate species evolving in shared landscapes? Second, what mechanisms underlie the concordance or discordance of phenotypic and phylogeographic differentiation? Third, how can phylogeography contribute to our understanding of functional phenotypic evolution? We demonstrate that the integration of phenotypic data extends the reach of phylogeography to explain the origin and maintenance of biodiversity. Finally, we stress the importance of natural history collections as sources of high-quality phenotypic data that span temporal and spatial axes.",https://doi.org/10.1073/pnas.1602237113,0
"Genetic analysis of quantitative phenotypes in AD and MCI: imaging, cognition and biomarkers","The Genetics Core of the Alzheimer's Disease Neuroimaging Initiative (ADNI), formally established in 2009, aims to provide resources and facilitate research related to genetic predictors of multidimensional Alzheimer's disease (AD)-related phenotypes. Here, we provide a systematic review of genetic studies published between 2009 and 2012 where either ADNI APOE genotype or genome-wide association study (GWAS) data were used. We review and synthesize ADNI genetic associations with disease status or quantitative disease endophenotypes including structural and functional neuroimaging, fluid biomarker assays, and cognitive performance. We also discuss the diverse analytical strategies used in these studies, including univariate and multivariate analysis, meta-analysis, pathway analysis, and interaction and network analysis. Finally, we perform pathway and network enrichment analyses of these ADNI genetic associations to highlight key mechanisms that may drive disease onset and trajectory. Major ADNI findings included all the top 10 AD genes and several of these (e.g., APOE, BIN1, CLU, CR1, and PICALM) were corroborated by ADNI imaging, fluid and cognitive phenotypes. ADNI imaging genetics studies discovered novel findings (e.g., FRMD6) that were later replicated on different data sets. Several other genes (e.g., APOC1, FTO, GRIN2B, MAGI2, and TOMM40) were associated with multiple ADNI phenotypes, warranting further investigation on other data sets. The broad availability and wide scope of ADNI genetic and phenotypic data has advanced our understanding of the genetic basis of AD and has nominated novel targets for future studies employing next-generation sequencing and convergent multi-omics approaches, and for clinical drug and biomarker development.",https://doi.org/10.1007/s11682-013-9262-z,0
Failed retrograde transport of NGF in a mouse model of Down's syndrome: Reversal of cholinergic neurodegenerative phenotypes following NGF infusion,"Age-related degeneration of basal forebrain cholinergic neurons (BFCNs) contributes to cognitive decline in Alzheimer's disease and Down's syndrome. With aging, the partial trisomy 16 (Ts65Dn) mouse model of Down's syndrome exhibited reductions in BFCN size and number and regressive changes in the hippocampal terminal fields of these neurons with respect to diploid controls. The changes were associated with significantly impaired retrograde transport of nerve growth factor (NGF) from the hippocampus to the basal forebrain. Intracerebroventricular NGF infusion reversed well established abnormalities in BFCN size and number and restored the deficit in cholinergic innervation. The findings are evidence that even BFCNs chronically deprived of endogenous NGF respond to an intervention that compensates for defective retrograde transport. We suggest that age-related cholinergic neurodegeneration may be a treatable disorder of failed retrograde NGF signaling.",https://doi.org/10.1073/pnas.181219298,0
Who's Who with Big-Five: Analyzing and Classifying Personality Traits with Smartphones,"In this paper, we investigate the relationship between behavioral characteristics derived from rich smart phone data and self-reported personality traits. Our data stems from smart phones of a set of 83 individuals collected over a continuous period of 8 months. From the analysis, we show that aggregated features obtained from smart phone usage data can be indicators of the Big-Five personality traits. Additionally, we develop an automatic method to infer the personality type of a user based on cell phone usage using supervised learning. We show that our method performs significantly above chance and up to 75.9% accuracy. To our knowledge, this constitutes the first study on the analysis and classification of personality traits using smartphone data.",https://doi.org/10.1109/iswc.2011.29,0
Modulation of the Osteosarcoma Expression Phenotype by MicroRNAs,"Osteosarcomas are the most common primary malignant tumors of bone and show multiple and complex genomic aberrations. miRNAs are non-coding RNAs capable of regulating gene expression at the post transcriptional level, and miRNAs and their target genes may represent novel therapeutic targets or biomarkers for osteosarcoma. In order to investigate the involvement of miRNAs in osteosarcoma development, global microarray analyses of a panel of 19 human osteosarcoma cell lines was performed.We identified 177 miRNAs that were differentially expressed in osteosarcoma cell lines relative to normal bone. Among these, miR-126/miR-126*, miR-142-3p, miR-150, miR-223, miR-486-5p and members of the miR-1/miR-133a, miR-144/miR-451, miR-195/miR-497 and miR-206/miR-133b clusters were found to be downregulated in osteosarcoma cell lines. All miRNAs in the paralogous clusters miR-17-92, miR-106b-25 and miR-106a-92 were overexpressed. Furthermore, the upregulated miRNAs included miR-9/miR-9*, miR-21*, miR-31/miR-31*, miR-196a/miR-196b, miR-374a and members of the miR-29 and miR-130/301 families. The most interesting inversely correlated miRNA/mRNA pairs in osteosarcoma cell lines included miR-9/TGFBR2 and miR-29/p85α regulatory subunit of PI3K. PTEN mRNA correlated inversely with miR-92a and members of the miR-17 and miR-130/301 families. Expression profiles of selected miRNAs were confirmed in clinical samples. A set of miRNAs, miR-1, miR-18a, miR-18b, miR-19b, miR-31, miR-126, miR-142-3p, miR-133b, miR-144, miR-195, miR-223, miR-451 and miR-497 was identified with an intermediate expression level in osteosarcoma clinical samples compared to osteoblasts and bone, which may reflect the differentiation level of osteosarcoma relative to the undifferentiated osteoblast and fully differentiated normal bone.This study provides an integrated analysis of miRNA and mRNA in osteosarcoma, and gives new insight into the complex genetic mechanisms of osteosarcoma development and progression.",https://doi.org/10.1371/journal.pone.0048086,0
Clinical diabetic cardiomyopathy: a two-faced disease with restrictive and dilated phenotypes,"Diabetes mellitus-related cardiomyopathy (DMCMP) was originally described as a dilated phenotype with eccentric left ventricular (LV) remodelling and systolic LV dysfunction. Recently however, clinical studies on DMCMP mainly describe a restrictive phenotype with concentric LV remodelling and diastolic LV dysfunction. Both phenotypes are not successive stages of DMCMP but evolve independently to respectively heart failure with preserved left ventricular ejection fraction (HFPEF) or reduced left ventricular ejection fraction (HFREF). Phenotype-specific pathophysiological mechanisms were recently proposed for LV remodelling and dysfunction in HFPEF and HFREF consisting of coronary microvascular endothelial dysfunction in HFPEF and cardiomyocyte cell death in HFREF. A similar preferential involvement of endothelial or cardiomyocyte cell compartments explains DMCMP development into distinct restrictive/HFPEF or dilated/HFREF phenotypes. Diabetes mellitus (DM)-related metabolic derangements such as hyperglycaemia, lipotoxicity, and hyperinsulinaemia favour development of DMCMP with restrictive/HFPEF phenotype, which is more prevalent in obese type 2 DM patients. In contrast, autoimmunity predisposes to a dilated/HFREF phenotype, which manifests itself more in autoimmune-prone type 1 DM patients. Finally, coronary microvascular rarefaction and advanced glycation end-products deposition are relevant to both phenotypes. Diagnosis of DMCMP requires impaired glucose metabolism and exclusion of coronary, valvular, hypertensive, or congenital heart disease and of viral, toxic, familial, or infiltrative cardiomyopathy. In addition, diagnosis of DMCMP with restrictive/HFPEF phenotype requires normal systolic LV function and diastolic LV dysfunction, whereas diagnosis of DMCMP with dilated/HFREF phenotype requires systolic LV dysfunction. Treatment of DMCMP with restrictive/HFPEF phenotype is limited to diuretics and lifestyle modification, whereas DMCMP with dilated/HFREF phenotype is treated in accordance to HF guidelines.",https://doi.org/10.1093/eurheartj/ehv134,0
Traits in Transition: The Structure of Parent‐Reported Personality Traits from Early Childhood to Early Adulthood,"Abstract The present research was conducted to map the hierarchical structure of youths' personality traits, to identify the foundational level of this structure, and to test whether the meanings of some youth personality dimensions shift with age. We addressed these issues by analyzing personality parent reports describing a cross‐sectional sample of 16,000 children, adolescents, and young adults (ages 3 to 20). These parent reports were made using a broadband measure of youths' personal characteristics, the common‐language C alifornia C hild Q ‐ S et. Analyses of the full sample and comparisons of 16 age groups supported three main conclusions. First, the hierarchical structure of youths' personality traits both resembles and differs from the adult personality hierarchy in important ways. Second, a set of six dimensions—Extraversion, Agreeableness, Conscientiousness, Neuroticism, Openness to Experience, and Activity—may constitute the foundational level of the youth personality hierarchy from middle childhood through adolescence. This “Little Six” structure represents a union of the most prominent personality and temperament dimensions. Third, the meanings of some youth personality dimensions (e.g., Activity, Conscientiousness) shift systematically with age. These findings advance our understanding of when and how personality structure develops during the first two decades of life.",https://doi.org/10.1111/jopy.12044,0
Population phenomena inflate genetic associations of complex social traits,"In this paper, we review and demonstrate how population phenomena can inflate genotype-phenotype associations.",https://doi.org/10.1126/sciadv.aay0328,0
Delivering on a promise: integrating species traits to transform descriptive community ecology into a predictive science,"The use of species traits in basic and applied ecology is expanding rapidly because trait-based approaches hold the promise to increase our mechanistic understanding of biological responses. Such understanding could transform descriptive field studies in community ecology into predictive studies. Currently, however, trait-based approaches often fail to reflect species–environment relationships adequately. The difficulties have been perceived mainly as methodological, but we suggest that the problem is more profound and touches on the fundamentals of ecology and evolution. Selection pressures do not act independently on single traits, but rather, on species whose success in a particular environment is controlled by many interacting traits. Therefore, the adaptive value of a particular trait may differ across species, depending on the other traits possessed by the species and the constraints of its body plan. Because of this context-dependence, trait-based approaches should take into account the way combinations of traits interact and are constrained within a species. We present a new framework in which trade-offs and other interactions between biological traits are taken as a starting point from which to develop a better mechanistic understanding of species occurrences. The framework consists of 4 levels: traits, trait interactions, trait combinations, and life-history strategies, in a hierarchy in which each level provides the building blocks for the next. Researchers can contribute knowledge and insights at each level, and their contributions can be verified or falsified using logic, theory, and empirical data. Such an integrated and transparent framework can help fulfill the promise of traits to transform community ecology into a predictive science.",https://doi.org/10.1899/12-092.1,0
"Resilient, overcontrolled, and undercontroleed personality prototypes in childhood: Replicability, predictive power, and the trait-type issue.","In a longitudinal study, Q-sort patterns of German preschool children were analyzed for personality prototypes and related to developmental outcomes up to age 12. Q-factor analyses confirmed 3 prototypic patterns that showed a high continuity and cross-judge consistency; were similar to those found for North American, Dutch, and Icelandic children; and can be interpreted as resilient, overcontrolled, and undercontrolled. Relations reported by R. W. Robins, O. P. John, A. Caspi, T. E. Moffitt, & M. Stouthamer-Loeber (1996) between these 3 patterns and the Big Five were fully replicated. Growth curve analyses showed that the 3 patterns predicted important developmental outcomes in both the social and the cognitive domains. Evidence was found for both traits and types: A continuous dimension of resiliency bifurcates in its lower part into two relatively discrete personality types, overcontrollers and undercontrollers.",https://doi.org/10.1037//0022-3514.77.4.815,0
Abnormal Ventromedial Prefrontal Cortex Function in Children With Psychopathic Traits During Reversal Learning,"Children and adults with psychopathic traits and conduct or oppositional defiant disorder demonstrate poor decision making and are impaired in reversal learning. However, the neural basis of this impairment has not previously been investigated. Furthermore, despite high comorbidity of psychopathic traits and attention-deficit/hyperactivity disorder, to our knowledge, no research has attempted to distinguish neural correlates of childhood psychopathic traits and attention-deficit/hyperactivity disorder.To determine the neural regions that underlie the reversal learning impairments in children with psychopathic traits plus conduct or oppositional defiant disorder.Case-control study.Government clinical research institute.Forty-two adolescents aged 10 to 17 years: 14 with psychopathic traits and oppositional defiant disorder or conduct disorder, 14 with attention-deficit/hyperactivity disorder only, and 14 healthy controls.Blood oxygenation level-dependent signal as measured via functional magnetic resonance imaging during a probabilistic reversal task.Children with psychopathic traits showed abnormal responses within the ventromedial prefrontal cortex (Brodmann area 10) during punished reversal errors compared with children with attention-deficit/hyperactivity disorder and healthy children (P < .05 corrected for multiple comparisons).To our knowledge, this study provides the first evidence of abnormal ventromedial prefrontal cortex responsiveness in children with psychopathic traits and demonstrates this dysfunction was not attributable to comorbid attention-deficit/hyperactivity disorder. These findings suggest that reversal learning impairments in patients with developmental psychopathic traits relate to abnormal processing of reinforcement information.",https://doi.org/10.1001/archpsyc.65.5.586,0
Role of OmpA in the Multidrug Resistance Phenotype of Acinetobacter baumannii,"Acinetobacter baumannii has emerged as a nosocomial pathogen with an increased prevalence of multidrug-resistant strains. The role of the outer membrane protein A (OmpA) in antimicrobial resistance remains poorly understood. In this report, disruption of the ompA gene led to decreased MICs of chloramphenicol, aztreonam, and nalidixic acid. We have characterized, for the first time, the contribution of OmpA in the antimicrobial resistance phenotype of A. baumannii.",https://doi.org/10.1128/aac.02101-13,0
A whole‐genome association study for pig reproductive traits,"Summary A whole‐genome association study was performed for reproductive traits in commercial sows using the PorcineSNP60 BeadChip and Bayesian statistical methods. The traits included total number born (TNB), number born alive (NBA), number of stillborn (SB), number of mummified foetuses at birth (MUM) and gestation length (GL) in each of the first three parities. We report the associations of informative QTL and the genes within the QTL for each reproductive trait in different parities. These results provide evidence of gene effects having temporal impacts on reproductive traits in different parities. Many QTL identified in this study are new for pig reproductive traits. Around 48% of total genes located in the identified QTL regions were predicted to be involved in placental functions. The genomic regions containing genes important for foetal developmental (e.g. MEF2C ) and uterine functions (e.g. PLSCR4 ) were associated with TNB and NBA in the first two parities. Similarly, QTL in other foetal developmental (e.g. HNRNPD and AHR ) and placental (e.g. RELL1 and CD96 ) genes were associated with SB and MUM in different parities. The QTL with genes related to utero‐placental blood flow (e.g. VEGFA ) and hematopoiesis (e.g. MAFB ) were associated with GL differences among sows in this population. Pathway analyses using genes within QTL identified some modest underlying biological pathways, which are interesting candidates (e.g. the nucleotide metabolism pathway for SB) for pig reproductive traits in different parities. Further validation studies on large populations are warranted to improve our understanding of the complex genetic architecture for pig reproductive traits.",https://doi.org/10.1111/j.1365-2052.2011.02213.x,0
"A random walk down university avenue: Life paths, life events, and personality trait change at the transition to university life.","This longitudinal study examined the relation between continuity and change in the Big Five personality traits and life events.Approximately 2,000 German students were tracked from high school to university or to vocational training or work, with 3 assessments over 4 years.Life events were reported retrospectively at the 2nd and 3rd assessment.Latent curve analyses were used to assess change in personality traits, revealing 3 main findings.First, mean-level changes in the Big Five factors over the 4 years were in line with the maturity principle, indicating increasing psychological maturity from adolescence to young adulthood.Second, personality development was characterized by substantive individual differences relating to the life path followed; participants on a more vocationally oriented path showed higher increases in conscientiousness and lower increases in agreeableness than their peers at university.Third, initial level and change in the Big Five factors (especially Neuroticism and Extraversion) were linked to the occurrence of aggregated as well as single positive and negative life events.The analyses suggest that individual differences in personality development are associated with life transitions and individual life experiences.",https://doi.org/10.1037/a0023743,0
