Index,Title,DOI,Points 
3,How to interpret Methylation Sensitive Amplified Polymorphism (MSAP) profiles?,https://doi.org/10.1186/1471-2156-15-2,0
3,Mannose-binding protein gene polymorphism in systemic lupus erythematosus,https://doi.org/10.1002/art.1780380117,0
3,Association of the Platelet Pl <sup>A</sup> Polymorphism of Glycoprotein IIb/IIIa and the Fibrinogen Bβ 448 Polymorphism With Myocardial Infarction and Extent of Coronary Artery Disease,https://doi.org/10.1161/01.cir.96.5.1424,0
3,Cytokine gene polymorphisms in inflammatory bowel disease.,https://doi.org/10.1136/gut.39.5.705,0
3,A novel CYP1A1 gene polymorphism in African-Americans,https://doi.org/10.1093/carcin/14.9.1729,0
3,A polymorphism (K121Q) of the human glycoprotein PC-1 gene coding region is strongly associated with insulin resistance.,https://doi.org/10.2337/diabetes.48.9.1881,0
3,Evidence for an association with the serotonin transporter promoter region polymorphism and autism,https://doi.org/10.1002/ajmg.1365,0
3,Methylenetetrahydrofolate Reductase Gene Polymorphism and Ischemic Stroke in Japanese,https://doi.org/10.1161/01.atv.18.9.1465,0
3,Role of Ghrelin Polymorphisms in Obesity Based on Three Different Studies,https://doi.org/10.1038/oby.2002.106,0
3,Restriction Fragment Length Polymorphism of the Insulin Gene in Diabetes Mellitus,https://doi.org/10.2337/diab.31.3.275,0
3,A Disintegrin and Metalloprotease 33 Polymorphisms and Lung Function Decline in the General Population,https://doi.org/10.1164/rccm.200411-1486oc,0
3,"Novel Triplet Repeat Containing Genes in Human Brain: Cloning, Expression, and Length Polymorphisms",https://doi.org/10.1006/geno.1993.1232,0
3,Apolipoprotein E4 polymorphism as a genetic predisposition to delirium in critically ill patients*,https://doi.org/10.1097/01.ccm.0000251925.18961.ca,0
3,Genetic polymorphism in the human UGT1A6 (planar phenol) UDP-glucuronosyltransferase: pharmacological implications,https://doi.org/10.1097/00008571-199712000-00007,0
3,ALDH2 polymorphism and alcohol-related cancers in Asians: a public health perspective,https://doi.org/10.1186/s12929-017-0327-y,0
3,Septic Shock and Respiratory Failure in Community-acquired Pneumonia Have Different TNF Polymorphism Associations,https://doi.org/10.1164/ajrccm.163.7.2011088,0
3,Mutations and polymorphisms in the bile salt export pump and the multidrug resistance protein 3 associated with drug-induced liver injury,https://doi.org/10.1097/01.fpc.0000230418.28091.76,0
3,BDNF Val66Met Polymorphism Influences Motor System Function in the Human Brain,https://doi.org/10.1093/cercor/bhp189,0
3,Glutathione S-transferase M1 and T1 polymorphisms: susceptibility to colon cancer and age of onset,https://doi.org/10.1093/carcin/16.7.1655,0
3,Amyloid fibril polymorphism: a challenge for molecular imaging and therapy,https://doi.org/10.1111/joim.12732,0
3,Polymorphism of the Pi class glutathione S-transferase in normal populations and cancer patients,https://doi.org/10.1097/00008571-199802000-00004,0
3,On Carpel Polymorphism. I,https://doi.org/10.1093/oxfordjournals.aob.a089937,0
3,p53 Polymorphisms and Haplotypes in Different Ethnic Groups,https://doi.org/10.1159/000154275,0
3,Allelic Polymorphism Synergizes with Variable Gene Content to Individualize Human <i>KIR</i> Genotype,https://doi.org/10.4049/jimmunol.168.5.2307,0
3,"Triboluminescence-structure relationships in polymorphs of hexaphenylcarbodiphosphorane and anthranilic acid, molecular crystals, and salts",https://doi.org/10.1021/ja00395a014,0
3,Size Separation of Circulatory DNA in Maternal Plasma Permits Ready Detection of Fetal DNA Polymorphisms,https://doi.org/10.1373/clinchem.2003.029835,0
3,Classification of Histoplasma capsulatum isolates by restriction fragment polymorphisms,https://doi.org/10.1128/jb.165.3.813-818.1986,0
3,"Tumour necrosis factor alpha gene polymorphisms in rheumatoid arthritis: association with susceptibility to, or severity of, disease?",https://doi.org/10.1093/rheumatology/36.5.516,0
3,Amorphous polymorphism,https://doi.org/10.1016/0927-0256(95)00044-9,0
3,5-HT2A and 5-HT2C receptor polymorphisms and psychopathology in late onset Alzheimer's disease,https://doi.org/10.1093/hmg/7.9.1507,0
3,Many‐Body Dispersion Interactions in Molecular Crystal Polymorphism,https://doi.org/10.1002/anie.201301938,0
3,Polymorphism in CYP2C8 is associated with reduced plasma concentrations of repaglinide,https://doi.org/10.1016/s0009-9236(03)00228-5,0
3,"Toll-like receptor-1, -2, and -6 polymorphisms influence disease extension in inflammatory bowel diseases",https://doi.org/10.1097/01.mib.0000195389.11645.ab,0
3,Recognition and polymorphism in host—parasite genetics,https://doi.org/10.1098/rstb.1994.0145,0
3,Polymorphism of the NADH/NADPH Oxidase <i>p22 phox</i> Gene in Patients With Coronary Artery Disease,https://doi.org/10.1161/01.cir.97.2.135,0
3,<i>GSK3B</i> polymorphisms alter transcription and splicing in Parkinson's disease,https://doi.org/10.1002/ana.20691,0
3,Association of Single-Nucleotide Polymorphisms of the Tau Gene With Late-Onset Parkinson Disease,https://doi.org/10.1001/jama.286.18.2245,0
3,Pepsinogens: Genetic Polymorphism in Man,https://doi.org/10.1126/science.168.3927.144,0
3,"On the interaction of IgG subclasses with the low affinity Fc gamma RIIa (CD32) on human monocytes, neutrophils, and platelets. Analysis of a functional polymorphism to human IgG2.",https://doi.org/10.1172/jci116022,0
3,Inversion polymorphisms and nucleotide variability in <i>Drosophila</i>,https://doi.org/10.1017/s0016672301004955,0
3,Codon 17 Polymorphism of the Cytotoxic T Lymphocyte Antigen 4 Gene in Hashimoto’s Thyroiditis and Addison’s Disease1,https://doi.org/10.1210/jcem.82.12.4406,0
3,Y402H Polymorphism of Complement Factor H Affects Binding Affinity to C-Reactive Protein,https://doi.org/10.4049/jimmunol.178.6.3831,0
3,Mannose-binding lectin polymorphisms and susceptibility to infection in systemic lupus erythematosus,https://doi.org/10.1002/1529-0131(199910)42:10<2145::aid-anr15>3.0.co;2-,0
3,Polymorphism and structural defects in Li2FeSiO4,https://doi.org/10.1039/c002815k,0
3,Isoenzyme Polymorphism in Flowering Plants,https://doi.org/10.1111/j.1399-3054.1968.tb07273.x,0
3,Polymorphisms of the angiotensin-converting-enzyme gene in subjects who die from coronary heart disease,https://doi.org/10.1093/oxfordjournals.qjmed.a068918,0
3,Estrogen Receptor Polymorphism Predicts the Onset of Natural and Surgical Menopause,https://doi.org/10.1210/jc.84.9.3146,0
3,PupaSuite: finding functional single nucleotide polymorphisms for large-scale genotyping purposes,https://doi.org/10.1093/nar/gkl071,0
3,Speciation as a sieve for ancestral polymorphism,https://doi.org/10.1111/mec.14290,0
3,"Genetic polymorphisms of CYP2E1, GSTM1, and GSTT1; environmental factors and risk of oral cancer.",,0
3,Failure to confirm association of a polymorphism in <i>ABCB1</i> with multidrug-resistant epilepsy,https://doi.org/10.1212/01.wnl.0000137051.33486.c7,0
3,Melt Crystallization for Paracetamol Polymorphism,https://doi.org/10.1021/acs.cgd.9b00473,0
3,STATISTICAL STUDIES ON PROTEIN POLYMORPHISM IN NATURAL POPULATIONS I. DISTRIBUTION OF SINGLE LOCUS HETEROZYGOSITY,https://doi.org/10.1093/genetics/86.2.455,0
3,Cytokine gene polymorphisms and breast cancer susceptibility and prognosis*,https://doi.org/10.1111/j.1365-2370.2004.00462.x,0
3,The Gln-Arg191 polymorphism of the human paraoxonase gene (HUMPONA) is not associated with the risk of coronary artery disease in Finns.,https://doi.org/10.1172/jci118869,0
3,A common SCN5A polymorphism modulates the biophysical effects of an SCN5A mutation,https://doi.org/10.1172/jci200316879,0
3,Split DNA Enzyme for Visual Single Nucleotide Polymorphism Typing,https://doi.org/10.1021/ja711192e,0
3,"Breast cancer risk associated with genotype polymorphism of the estrogen-metabolizing genes CYP17, CYP1A1, and COMT: a multigenic study on cancer susceptibility.",,0
3,Variation in CYP1A2 Activity and its Clinical Implications: Influence of Environmental Factors and Genetic Polymorphisms,https://doi.org/10.2217/14622416.9.5.625,0
3,Polymorphisms and the Differential Antiviral Activity of the Chicken <i>Mx</i> Gene,https://doi.org/10.1101/gr.210702,0
3,Common Single Nucleotide Polymorphisms in <i>TCF7L2</i> Are Reproducibly Associated With Type 2 Diabetes and Reduce the Insulin Response to Glucose in Nondiabetic Individuals,https://doi.org/10.2337/db06-0381,0
3,Distinctive polymorphism at the HLA-C locus: implications for the expression of HLA-C.,https://doi.org/10.1084/jem.176.4.937,0
3,A Polymorphism in the<i>CTGF</i>Promoter Region Associated with Systemic Sclerosis,https://doi.org/10.1056/nejmoa067655,0
3,Combined crystal structure prediction and high-pressure crystallization in rational pharmaceutical polymorph screening,https://doi.org/10.1038/ncomms8793,0
3,Nuclear and mitochondrial gene genealogies and allozyme polymorphism across a major phylogeographic break in the copepod Tigriopus californicus.,https://doi.org/10.1073/pnas.91.11.5197,0
3,Tumour Necrosis Factor Gene Polymorphism and Disease Prevalence,https://doi.org/10.1111/j.1365-3083.2011.02602.x,0
3,Association of Vascular Endothelial Growth Factor and Vascular Endothelial Growth Factor Receptor-2 Genetic Polymorphisms With Outcome in a Trial of Paclitaxel Compared With Paclitaxel Plus Bevacizumab in Advanced Breast Cancer: ECOG 2100,https://doi.org/10.1200/jco.2008.16.1612,0
3,Deletion polymorphism of the angiotensin I-converting enzyme gene is associated with serum ACE concentration and increased risk for CAD in the Japanese.,https://doi.org/10.1161/01.cir.90.5.2199,0
3,High-throughput development and characterization of a genomewide collection of gene-based single nucleotide polymorphism markers by chip-based matrix-assisted laser desorption/ionization time-of-flight mass spectrometry,https://doi.org/10.1073/pnas.98.2.581,0
3,"Seeding the Desired Polymorph: Background, Possibilities, Limitations, and Case Studies",https://doi.org/10.1021/op0000778,0
3,Phase Behavior and Polymorphism of Formamidinium Lead Iodide,https://doi.org/10.1021/acs.chemmater.8b00862,0
3,"MTHFR gene polymorphism, homocysteine and cardiovascular disease",https://doi.org/10.1079/phn2001159,0
3,XRCC3 and XPD/ERCC2 Single Nucleotide Polymorphisms and the Risk of Cancer: A HuGE Review,https://doi.org/10.1093/aje/kwj189,0
3,Conformational flexibility of DNA: polymorphism and handedness.,https://doi.org/10.1073/pnas.77.11.6486,0
3,A Xeroderma pigmentosum group D gene polymorphism predicts clinical outcome to platinum-based chemotherapy in patients with advanced colorectal cancer.,,0
3,Clonal polymorphisms of outer membrane protein OspB of Borrelia burgdorferi,https://doi.org/10.1128/iai.57.9.2733-2741.1989,0
3,Differences in Drug Pharmacokinetics Between East Asians and Caucasians and the Role of Genetic Polymorphisms,https://doi.org/10.1177/0091270004268128,0
3,Inflammation-Related Gene Polymorphisms and Colorectal Adenoma,https://doi.org/10.1158/1055-9965.epi-06-0042,0
3,"Polymorphism in Benzene, Naphthalene, and Anthracene at High Pressure",https://doi.org/10.1126/science.169.3945.586,0
3,The 118 A &gt; G polymorphism in the human µ‐opioid receptor gene may increase morphine requirements in patients with pain caused by malignant disease,https://doi.org/10.1111/j.1399-6576.2004.00517.x,0
3,Polymorphisms at codons 141 and 154 in the ovine prion protein gene are associated with scrapie Nor98 cases,https://doi.org/10.1099/vir.0.80437-0,0
3,Genetic polymorphisms in sepsis,https://doi.org/10.1097/01.pcc.0000161970.44470.c7,0
3,The Importance of Toll-Like Receptor 2 Polymorphisms in Severe Infections,https://doi.org/10.1086/431990,0
3,Polymorphism of Tricalcium Silicate and Its Solid Solutions,https://doi.org/10.1111/j.1151-2916.1967.tb15009.x,0
3,Aspirin Alters the Cardioprotective Effects of the Factor XIII Val34Leu Polymorphism,https://doi.org/10.1161/01.cir.0000047062.03282.a3,0
3,Flow Cytometric Platform for High-Throughput Single Nucleotide Polymorphism Analysis,https://doi.org/10.2144/01303dd04,0
3,"Patterns of Human Diversity, within and among Continents, Inferred from Biallelic DNA Polymorphisms",https://doi.org/10.1101/gr.214902,0
3,"Breast cancer and CYPIA1, GSTM1, and GSTT1 polymorphisms: evidence of a lack of association in Caucasians and African Americans.",,0
3,Alcohol intake modulates the effect of a polymorphism of the cholesteryl ester transfer protein gene on plasma high density lipoprotein and the risk of myocardial infarction.,https://doi.org/10.1172/jci118207,0
3,"Raman Spectra, Crystal Polymorphism, and Structure of a Prototype Ionic-liquid [bmim]Cl",https://doi.org/10.1246/cl.2003.498,0
3,Single Nucleotide Polymorphisms in Wild Isolates of Caenorhabditis elegans,https://doi.org/10.1101/gr.gr-1471r,0
3,A 6 bp polymorphism in the thymidylate synthase gene causes message instability and is associated with decreased intratumoral TS mRNA levels,https://doi.org/10.1097/00008571-200405000-00007,0
3,"Serotonin Transporter Polymorphisms and Persistent, Pervasive Childhood Aggression",https://doi.org/10.1176/ajp.2006.163.6.1103,0
3,"Vitamin D, calcium, and vitamin D receptor polymorphism in colorectal adenomas.",,0
3,Pressure‐Dependent Polymorphism and Band‐Gap Tuning of Methylammonium Lead Iodide Perovskite,https://doi.org/10.1002/anie.201601788,0
3,δ‐aminolevulinate dehydrase: a new genetic polymorphism in man,https://doi.org/10.1111/j.1469-1809.1981.tb00333.x,0
3,Association of Cholesteryl Ester Transfer Protein– <i>Taq</i> IB Polymorphism With Variations in Lipoprotein Subclasses and Coronary Heart Disease Risk,https://doi.org/10.1161/01.atv.20.5.1323,0
3,Interdeme Selection Controlling a Polymorphism in the House Mouse,https://doi.org/10.1086/282208,0
3,CYP3A5 and MDR1 genetic polymorphisms and cyclosporine pharmacokinetics after renal transplantation,https://doi.org/10.1016/j.clpt.2004.01.009,0
3,Novel X‐ray Method for In Situ Determination of Gelator Strand Structure: Polymorphism of Cholesteryl Anthraquinone‐2‐carboxylate,https://doi.org/10.1002/anie.199613241,0
3,Commonly Studied Single-Nucleotide Polymorphisms and Breast Cancer: Results From the Breast Cancer Association Consortium,https://doi.org/10.1093/jnci/djj374,0
3,Stromelysin Promoter 5A/6A Polymorphism Is Associated With Acute Myocardial Infarction,https://doi.org/10.1161/01.cir.99.21.2717,0
3,"Pizzas, polymorphs and pills",https://doi.org/10.1039/b303125j,0
3,Association of the Toll-Like Receptor 4 Gene Asp299Gly Polymorphism With Acute Coronary Events,https://doi.org/10.1161/01.atv.0000101191.92392.1d,0
3,Unraveling Concomitant Packing Polymorphism in Metallosupramolecular Polymers,https://doi.org/10.1021/jacs.8b11011,0
3,"Genomic DNA hypomethylation, a characteristic of most cancers, is present in peripheral leukocytes of individuals who are homozygous for the C677T polymorphism in the methylenetetrahydrofolate reductase gene.",,0
3,"Toll-Like Receptors (TLRs): Structure, Functions, Signaling, and Role of Their Polymorphisms in Colorectal Cancer Susceptibility",https://doi.org/10.1155/2021/1157023,0
3,Balanced Polymorphisms and the Evolution of Dominance,https://doi.org/10.1086/303204,0
3,A novel procedure for efficient genotyping of single nucleotide polymorphisms,https://doi.org/10.1093/nar/28.5.e13,0
3,Genetics and polymorphism of the mouse prion gene complex: control of scrapie incubation time.,https://doi.org/10.1128/mcb.8.12.5528,0
3,Polymorphism and penferroelectricity in PLZT ceramics,https://doi.org/10.1109/proc.1973.9185,0
3,A Polymorphism Within the <i>G6PC2</i> Gene Is Associated with Fasting Plasma Glucose Levels,https://doi.org/10.1126/science.1156849,0
3,Polymorphisms in Continental and Island Populations of <i>Drosophila willistoni</i>,https://doi.org/10.1073/pnas.68.10.2480,0
3,TNF-α gene polymorphisms and expression,https://doi.org/10.1186/s40064-016-3197-y,0
3,Polymorphism in intercalated poly(vinylidene fluoride)/clay nanocomposites,https://doi.org/10.1002/app.12346,0
3,Addiction and its reward process through polymorphisms of the D<sub>2</sub>dopamine receptor gene: a review,https://doi.org/10.1016/s0924-9338(00)00208-x,0
3,Pharmacokinetics of Gemcitabine in Japanese Cancer Patients: The Impact of a Cytidine Deaminase Polymorphism,https://doi.org/10.1200/jco.2006.06.7405,0
3,"Homocysteine, MTHFR 677C→T polymorphism, and risk of ischemic stroke",https://doi.org/10.1212/wnl.59.4.529,0
3,Different NK Cell Surface Phenotypes Defined by the DX9 Antibody Are Due to<i>KIR3DL1</i>Gene Polymorphism,https://doi.org/10.4049/jimmunol.166.5.2992,0
3,Regulatory changes in pterin and carotenoid genes underlie balanced color polymorphisms in the wall lizard,https://doi.org/10.1073/pnas.1820320116,0
3,Effect of pressure on the polymorphism of melt crystallized polybutene-1,https://doi.org/10.1080/00222346708212781,0
3,Stability of genetic polymorphism in host–parasite interactions,https://doi.org/10.1098/rspb.2006.0281,0
3,Fcγ receptor gene polymorphisms in Japanese patients with systemic lupus erythematosus: Contribution of <i>FCGR2B</i> to genetic susceptibility,https://doi.org/10.1002/art.10257,0
3,Identification of microsatellite polymorphisms in an expressed portion of the rye genome,https://doi.org/10.1046/j.1439-0523.2002.00649.x,0
3,Polymorphism of the Methionine Synthase Gene,https://doi.org/10.1161/01.atv.19.2.298,0
3,Association of<i>GBA</i>Mutations and the E326K Polymorphism With Motor and Cognitive Progression in Parkinson Disease,https://doi.org/10.1001/jamaneurol.2016.2245,0
3,Polymorphism of alcohol and aldehyde dehydrogenase genes and alcoholic cirrhosis in Chinese patients.,,0
3,Polymorphic structure of the tumor necrosis factor (TNF) locus: an NcoI polymorphism in the first intron of the human TNF-beta gene correlates with a variant amino acid in position 26 and a reduced level of TNF-beta production.,https://doi.org/10.1084/jem.173.1.209,0
3,High‐Pressure‐High‐Temperature Polymorphism of the Oxides of Lead,https://doi.org/10.1111/j.1151-2916.1961.tb13739.x,0
3,Large Differences in Testosterone Excretion in Korean and Swedish Men Are Strongly Associated with a UDP-Glucuronosyl Transferase 2B17 Polymorphism,https://doi.org/10.1210/jc.2005-1643,0
3,Interleukin-1β and Interleukin-1 Receptor Antagonist Gene Polymorphisms and Gastric Cancer: A Meta-analysis,https://doi.org/10.1158/1055-9965.epi-06-0189,0
3,DNMT3B polymorphisms and risk of primary lung cancer,https://doi.org/10.1093/carcin/bgh307,0
3,The three polymorphs of isotactic polybutene‐1 : Dilatometric and thermodynamic fusion properties,https://doi.org/10.1002/macp.1963.020610113,0
3,Effect of polymorphism in the human glutathione S-transferase A1 promoter on hepatic GSTA1 and GSTA2 expression,https://doi.org/10.1097/00008571-200111000-00004,0
3,Polymorphism in nylon 6/clay nanocomposites,https://doi.org/10.1002/1521-3935(20001201)201:18<2820::aid-macp2820>3.0.co;2-4,0
3,Coding single-nucleotide polymorphisms associated with complex vs. Mendelian disease: Evolutionary evidence for differences in molecular effects,https://doi.org/10.1073/pnas.0404380101,0
3,Mannose‐Binding Lectin Polymorphisms in Clinical Tuberculosis,https://doi.org/10.1086/377183,0
3,Topiramate Treatment for Heavy Drinkers: Moderation by a <i>GRIK1</i> Polymorphism,https://doi.org/10.1176/appi.ajp.2013.13081014,0
3,Identification of Mitochondrial DNA Polymorphisms That Alter Mitochondrial Matrix pH and Intracellular Calcium Dynamics,https://doi.org/10.1371/journal.pgen.0020128,0
3,A Common Polymorphism in SCN5A is Associated with Lone Atrial Fibrillation,https://doi.org/10.1038/sj.clpt.6100016,0
3,"Lipoprotein and apolipoprotein profile in men with ischemic stroke. Role of lipoprotein(a), triglyceride-rich lipoproteins, and apolipoprotein E polymorphism.",https://doi.org/10.1161/01.str.23.11.1556,0
3,Polymorphisms of the Repeated Sequences in the Enhancer Region of the Thymidylate Synthase Gene Promoter May Predict Downstaging After Preoperative Chemoradiation in Rectal Cancer,https://doi.org/10.1200/jco.2001.19.6.1779,0
3,C‐ and Q‐band polymorphisms in the chromosomes of three human populations,https://doi.org/10.1111/j.1469-1809.1976.tb00168.x,0
3,Monoamine Transporter Gene Polymorphisms and Antidepressant Response in Koreans With Late-Life Depression,https://doi.org/10.1001/jama.296.13.1609,0
3,The Lys198Asn Polymorphism in the Endothelin-1 Gene Is Associated With Blood Pressure in Overweight People,https://doi.org/10.1161/01.hyp.33.5.1169,0
3,Toll-like Receptor 1 Polymorphisms Affect Innate Immune Responses and Outcomes in Sepsis,https://doi.org/10.1164/rccm.200803-462oc,0
3,Mining single-nucleotide polymorphisms from hexaploid wheat ESTs,https://doi.org/10.1139/g03-027,0
3,Polymorphism of the<i>PEMT</i>gene and susceptibility to nonalcoholic fatty liver disease (NAFLD),https://doi.org/10.1096/fj.04-3580com,0
3,VEGF polymorphisms and severity of atherosclerosis,https://doi.org/10.1136/jmg.2004.025734,0
3,Colonization of America by <i>Drosophila subobscura</i> : Experiment in natural populations that supports the adaptive role of chromosomal-inversion polymorphism,https://doi.org/10.1073/pnas.85.15.5597,0
3,Influence of human genome polymorphism on gene expression,https://doi.org/10.1093/hmg/ddl044,0
3,"Nonphotochemical, Laser-Induced Nucleation of Supersaturated Aqueous Glycine Produces Unexpected γ-Polymorph",https://doi.org/10.1021/cg0055171,0
3,"Analysis of a genetic hitchhiking model, and its application to DNA polymorphism data from Drosophila melanogaster.",https://doi.org/10.1093/oxfordjournals.molbev.a040046,0
3,"Functional Genomics of the Paraoxonase (PON1) Polymorphisms: Effects on Pesticide Sensitivity, Cardiovascular Disease, and Drug Metabolism",https://doi.org/10.1146/annurev.med.54.101601.152421,0
3,Transformation Enthalpies of the TiO<sub>2</sub> Polymorphs,https://doi.org/10.1111/j.1151-2916.1979.tb19077.x,0
3,A polymorphism in the enhancer region of the thymidylate synthase promoter influences the survival of colorectal cancer patients treated with 5-fluorouracil,https://doi.org/10.1054/bjoc.2001.2007,0
3,Amyloid Fibril Polymorphism Is under Kinetic Control,https://doi.org/10.1021/ja106044u,0
3,"Pressure dependence of Raman spectra of SiO2 polymorphs: α-quartz, coesite, and stishovite",https://doi.org/10.1029/gm039p0347,0
3,Different Regulation and Expression of the Human CYP2E1 Gene Due to the Rsal Polymorphism in the 5'-Flanking Region1,https://doi.org/10.1093/oxfordjournals.jbchem.a124526,0
3,Gel phase polymorphism in ether-linked dihexadecylphosphatidylcholine bilayers,https://doi.org/10.1021/bi00395a005,0
3,Mutations and polymorphisms of the skeletal muscle Î±-actin gene (<i>ACTA1</i>),https://doi.org/10.1002/humu.21059,0
3,Single-Nucleotide Polymorphism Identification Assays Using a Thermostable DNA Polymerase and Delayed Extraction MALDI-TOF Mass Spectrometry,https://doi.org/10.1101/gr.7.4.378,0
3,Endometriosis and Genetic Polymorphisms,https://doi.org/10.1097/01.ogx.0000279293.60436.60,0
3,Genetic polymorphisms ofXRCC1 and risk of the esophageal cancer,https://doi.org/10.1002/1097-0215(20010720)95:4<240::aid-ijc1041>3.0.co;2-1,0
3,Linkage Disequilibrium of Interleukin‐1 Genetic Polymorphisms With Early‐Onset Periodontitis,https://doi.org/10.1902/jop.1999.70.4.418,0
3,Increased Platelet Aggregability Associated With Platelet <i> GPIIIa Pl <sup> <i>A2</i> </sup> Polymorphism </i>,https://doi.org/10.1161/01.atv.19.4.1142,0
3,A Gain-of-Function Polymorphism Controlling Complex Traits and Fitness in Nature,https://doi.org/10.1126/science.1221636,0
3,New variants of polymorphism in banana­shaped mesogens with cyano­substituted central core,https://doi.org/10.1039/b100924i,0
3,Interaction Landscape of Inherited Polymorphisms with Somatic Events in Cancer,https://doi.org/10.1158/2159-8290.cd-16-1045,0
3,Promoter polymorphism of the erythropoietin gene in severe diabetic eye and kidney complications,https://doi.org/10.1073/pnas.0800454105,0
3,Genetic analysis of the S-mephenytoin polymorphism in a chinese population*,https://doi.org/10.1016/0009-9236(95)90053-5,0
3,Detection of loss of heterozygosity at the human <i>TP53</i> locus using a dinucleotide repeat polymorphism,https://doi.org/10.1002/gcc.2870050113,0
3,Contribution of ADAM33 polymorphisms to the population risk of asthma,https://doi.org/10.1136/thx.2004.027227,0
3,Single Nucleotide Polymorphisms of microRNA Machinery Genes Modify the Risk of Renal Cell Carcinoma,https://doi.org/10.1158/1078-0432.ccr-08-1199,0
3,Microsatellite and amplified sequence length polymorphisms in cultivated and wild soybean,https://doi.org/10.1139/g95-090,0
3,CA-Repeat Polymorphism in Intron 1 of HSD11B2,https://doi.org/10.1161/01.hyp.36.2.187,0
3,Why are all colour combinations not equally represented as flower‐colour polymorphisms?,https://doi.org/10.1046/j.1469-8137.2001.00159.x,0
3,Chromosomal polymorphism in mammals: an evolutionary perspective,https://doi.org/10.1111/brv.12213,0
3,Serotonin Transporter Polymorphism Interacts With Childhood Adversity to Predict Aspects of Impulsivity,https://doi.org/10.1177/0956797611404085,0
3,"Cytokine gene polymorphisms influence mucosal cytokine expression, gastric inflammation, and host specific colonisation during Helicobacter pylori infection",https://doi.org/10.1136/gut.2003.029736,0
3,Possible association of a polymorphism of the tryptophan hydroxylase gene with suicidal behavior in depressed patients,https://doi.org/10.1176/ajp.154.10.1451,0
3,Inflammatory bowel disease is associated with a TNF polymorphism that affects an interaction between the OCT1 and NF-kappaB transcription factors,https://doi.org/10.1093/hmg/11.11.1281,0
3,Quantitative analysis of calcium carbonate polymorphs by infrared spectroscopy,https://doi.org/10.1039/f19898503165,0
3,Ab initio elasticity of three high‐pressure polymorphs of silica,https://doi.org/10.1029/97gl53196,0
3,DNA Polymorphism in Lycopersicon and Crossing-Over per Physical Length,https://doi.org/10.1093/genetics/150.4.1585,0
3,Polymorph selection towards photocatalytic gaseous CO2 hydrogenation,https://doi.org/10.1038/s41467-019-10524-2,0
3,"Homocysteine, MTHFR 677C→T polymorphism, and risk of ischemic stroke: Results of a meta-analysis",https://doi.org/10.1212/wnl.60.3.526,0
3,"Genetics of complex traits: prediction of phenotype, identification of causal polymorphisms and genetic architecture",https://doi.org/10.1098/rspb.2016.0569,0
3,XPD/ERCC2 polymorphisms and risk of head and neck cancer: a case-control analysis,https://doi.org/10.1093/carcin/21.12.2219,0
3,Searching expressed sequence tag databases: discovery and confirmation of a common polymorphism in the thymidylate synthase gene.,,0
3,A Functional Polymorphism of Toll‐like Receptor 4 Is Not Associated with Likelihood or Severity of Meningococcal Disease,https://doi.org/10.1086/322798,0
3,Association studies of multiple candidate genes for Parkinson's disease using single nucleotide polymorphisms,https://doi.org/10.1002/ana.10079,0
3,Genetic dissection of psychopathological symptoms: Insomnia in mood disorders and <i>CLOCK</i> gene polymorphism,https://doi.org/10.1002/ajmg.b.20053,0
3,"Mating system, bottlenecks and genetic polymorphism in hermaphroditic animals",https://doi.org/10.1017/s0016672300033279,0
3,Polymorphisms of Death Pathway Genes FAS and FASL in Esophageal Squamous-Cell Carcinoma,https://doi.org/10.1093/jnci/djh187,0
3,Transmission and accumulation of CTL escape variants drive negative associations between HIV polymorphisms and HLA,https://doi.org/10.1084/jem.20041455,0
3,<i>TERT</i> promoter mutations in bladder cancer affect patient survival and disease recurrence through modification by a common polymorphism,https://doi.org/10.1073/pnas.1310522110,0
3,Uninformative polymorphisms bias genome scans for signatures of selection,https://doi.org/10.1186/1471-2148-12-94,0
3,Clinical relevance of different dihydropyrimidine dehydrogenase gene single nucleotide polymorphisms on 5-fluorouracil tolerance,https://doi.org/10.1158/1535-7163.mct-06-0327,0
3,Association of a vitamin D receptor polymorphism with sporadic breast cancer development,https://doi.org/10.1002/(sici)1097-0215(19991210)83:6<723::aid-ijc4>3.0.co;2-3,0
3,Conformational Polymorphism of Amphiphilic Polymers in a Poor Solvent,https://doi.org/10.1021/ma0350563,0
3,Glutathione S-transferase P1 (GSTP1) polymorphism in patients with chronic obstructive pulmonary disease,https://doi.org/10.1136/thx.54.8.693,0
3,Enhancement of the Antibody-Dependent Cellular Cytotoxicity of Low-Fucose IgG1 Is Independent of FcγRIIIa Functional Polymorphism,https://doi.org/10.1158/1078-0432.ccr-04-0850,0
3,HLA-B27–Restricted Antigen Presentation in the Absence of Tapasin Reveals Polymorphism in Mechanisms of HLA Class I Peptide Loading,https://doi.org/10.1016/s1074-7613(00)80558-0,0
3,FUNCTIONAL ASSESSMENT OF<i>ABCG2</i>(<i>BCRP</i>) GENE POLYMORPHISMS TO PROTEIN EXPRESSION IN HUMAN PLACENTA,https://doi.org/10.1124/dmd.104.001628,0
3,Polymorphism of Aldehyde Dehydrogenase and Alcohol Sensitivity,https://doi.org/10.1159/000469239,0
3,Using Polymorphisms in FKBP5 to Define Biologically Distinct Subtypes of Posttraumatic Stress Disorder,https://doi.org/10.1001/archgenpsychiatry.2011.50,0
